Nr. Ctapes;Dt. Movim;Cod. Historico;Tp. Documento;Cod. Empresa;Dt. Liq;Vl. Lancto;Ds. Aux;Ds. Doc;Cod. Empliq;Tp. Operação;Nr. Seqhistrelsub;Nr. Seqliq
10001;04/04/2025;994;3;1;04/04/2025;76,39;CREDITO BX  FAT  CLIENTE;;1;C;1;794705
10001;04/04/2025;1296;3;1;04/04/2025;83,25;;161554;1;C;1;795783
10001;04/04/2025;1296;3;1;04/04/2025;8,58;;161576;1;C;1;795785
10001;05/04/2025;994;3;1;05/04/2025;511,93;CREDITO BX  FAT  CLIENTE;;1;C;1;795270
10001;05/04/2025;994;3;1;05/04/2025;25;CREDITO BX  FAT  CLIENTE;;1;C;1;795277
10001;05/04/2025;994;3;1;05/04/2025;438;CREDITO BX  FAT  CLIENTE;;1;C;1;796987
10001;07/04/2025;994;3;1;07/04/2025;719,71;CREDITO BX  FAT  CLIENTE;;1;C;1;796224
10001;07/04/2025;994;3;1;07/04/2025;193;CREDITO BX  FAT  CLIENTE;;1;C;1;796225
10001;07/04/2025;1040;3;1;07/04/2025;287,71;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;172680;1;C;1;843690
10001;08/04/2025;505;3;1;08/04/2025;9,33;DESP  COB  BANCARIA;80.425/1;1;D;1;796991
10001;08/04/2025;1296;3;1;08/04/2025;1661,7;;162102;1;C;1;797126
10001;08/04/2025;1296;3;1;08/04/2025;502,75;;162189;1;C;1;797127
10001;08/04/2025;1061;3;1;08/04/2025;2957,5;PAGTO AUTOMATICO;18366082;1;D;1;797144
10001;09/04/2025;511;3;1;09/04/2025;17594,98;RECEB  COB  BANCARIA;42;1;C;1;796992
10001;09/04/2025;1296;3;1;09/04/2025;19,25;;162397;1;C;1;797678
10001;09/04/2025;1296;3;1;09/04/2025;999,25;;162274;1;C;1;797686
10001;10/04/2025;910;3;1;10/04/2025;6000;6 516 511 14 ECIL EM;;1;D;1;798532
10001;10/04/2025;1296;3;1;10/04/2025;385,95;;162499;1;C;1;798592
10001;10/04/2025;1296;3;1;10/04/2025;5,58;;162525;1;C;1;798593
10001;10/04/2025;910;3;1;10/04/2025;11565,72;3 691 12 CAPITAL DE;;1;D;1;822064
10001;10/04/2025;910;3;1;10/04/2025;11565,72;3 691 14 CAPITAL DE;;1;D;1;822066
10001;10/04/2025;910;3;1;10/04/2025;1961,89;3 691 20 CAPITAL DE;;1;D;1;822072
10001;10/04/2025;910;3;1;10/04/2025;11183,29;478 24 CAPITAL DE GI;;1;D;1;822086
10001;11/04/2025;994;3;1;11/04/2025;195;CREDITO BX  FAT  CLIENTE;;1;C;1;799376
10001;11/04/2025;994;3;1;11/04/2025;112,87;CREDITO BX  FAT  CLIENTE;;1;C;1;799377
10001;11/04/2025;994;3;1;11/04/2025;89,19;CREDITO BX  FAT  CLIENTE;;1;C;1;799549
10001;11/04/2025;910;3;1;11/04/2025;714,69;63 187 8 COSERN   NO;;1;D;1;800593
10001;11/04/2025;1296;3;1;11/04/2025;75,79;;162784;1;C;1;800619
10001;11/04/2025;910;3;1;11/04/2025;3853,38;486 515 3 MAGAZINE L;;1;D;1;800893
10001;12/04/2025;994;3;1;12/04/2025;296,97;CREDITO BX  FAT  CLIENTE;;1;C;1;800157
10001;12/04/2025;994;3;1;12/04/2025;110,85;CREDITO BX  FAT  CLIENTE;;1;C;1;800159
10001;14/04/2025;1296;3;1;14/04/2025;93,25;;162884;1;C;1;800781
10001;14/04/2025;910;3;1;14/04/2025;1775,72;65 665 5 TOTVS S A;;1;D;1;801336
10001;14/04/2025;994;3;1;14/04/2025;129;CREDITO BX  FAT  CLIENTE;;1;C;1;802774
10001;14/04/2025;1041;3;1;14/04/2025;12,1;100246346 POS;;1;D;1;905020
10001;15/04/2025;994;3;1;15/04/2025;332,45;CREDITO BX  FAT  CLIENTE;;1;C;1;801973
10001;15/04/2025;910;3;1;15/04/2025;597,38;55 570 9 ELITE CONSU;;1;D;1;802116
10001;15/04/2025;910;3;1;15/04/2025;257,28;39 806 1 TAM LINHAS;;1;D;1;802200
10001;15/04/2025;910;3;1;15/04/2025;1762,02;547 824 9 SERASA S A;;1;D;1;802215
10001;15/04/2025;1296;3;1;15/04/2025;138,25;;163297;1;C;1;802422
10001;15/04/2025;910;3;1;15/04/2025;35,16;400 5 55 280 293 GER;;1;D;1;802654
10001;15/04/2025;910;3;1;15/04/2025;36,57;29 165 5 TECNOVOS IM;;1;D;1;802655
10001;15/04/2025;910;3;1;15/04/2025;155,02;6 223 9 ILUMINORTE I;;1;D;1;802673
10001;15/04/2025;910;3;1;15/04/2025;155,55;5 595 1 CARTAO DE CR;;1;D;1;802674
10001;15/04/2025;910;3;1;15/04/2025;275,66;456 1 CARTAO DE CRED;;1;D;1;802682
10001;15/04/2025;910;3;1;15/04/2025;562,5;59 214 3 L E G FOOD;;1;D;1;802690
10001;15/04/2025;910;3;1;15/04/2025;1175,5;5 635 2 CARTAO CAIXA;;1;D;1;802810
10001;15/04/2025;910;3;1;15/04/2025;124,86;58 265 3 CARTAO CAIX;;1;D;1;802813
10001;15/04/2025;910;3;1;15/04/2025;494,06;69 881 1 CARTAO DE C;;1;D;1;806567
10001;15/04/2025;1040;3;1;15/04/2025;182,24;100246346 VISA VISA ELECTRON CREDITO DE CARTAO;187950;1;C;1;905024
10001;16/04/2025;994;3;1;16/04/2025;1026;CREDITO BX  FAT  CLIENTE;;1;C;1;803103
10001;16/04/2025;994;3;1;16/04/2025;357;CREDITO BX  FAT  CLIENTE;;1;C;1;803111
10001;16/04/2025;994;3;1;16/04/2025;671,93;CREDITO BX  FAT  CLIENTE;;1;C;1;803203
10001;16/04/2025;994;3;1;16/04/2025;52,88;CREDITO BX  FAT  CLIENTE;;1;C;1;803206
10001;16/04/2025;1296;3;1;16/04/2025;131,3;;163556;1;C;1;803417
10001;16/04/2025;1296;3;1;16/04/2025;317,25;;163567;1;C;1;803419
10001;16/04/2025;1296;3;1;16/04/2025;123,82;;163465;1;C;1;803422
10001;17/04/2025;994;3;1;17/04/2025;2700;CREDITO BX  FAT  CLIENTE;;1;C;1;805207
10001;17/04/2025;1296;3;1;17/04/2025;300,61;;163810;1;C;1;805309
10001;17/04/2025;1296;3;1;17/04/2025;127,62;;163658;1;C;1;805320
10001;17/04/2025;910;3;1;17/04/2025;257,3;9 587 4 CARTAO DE CR;;1;D;1;805466
10001;17/04/2025;910;3;1;17/04/2025;926;57 900 11 ABF ASSOCI;;1;D;1;805683
10001;17/04/2025;910;3;1;17/04/2025;3714,78;1 117 2 PLASTIQUE GR;;1;D;1;805689
10001;17/04/2025;910;3;1;17/04/2025;9,33;6 659 1 ITAU UNIBANC;;1;D;1;810058
10001;17/04/2025;994;3;1;17/04/2025;11639,97;CREDITO BX  FAT  CLIENTE;;1;C;1;810795
10001;17/04/2025;994;3;1;17/04/2025;2231,08;CREDITO BX  FAT  CLIENTE;;1;C;1;822492
10001;22/04/2025;994;3;1;22/04/2025;308,38;CREDITO BX  FAT  CLIENTE;;1;C;1;805999
10001;22/04/2025;1040;3;1;22/04/2025;177,59;100651755 MASTERCARD MAESTRO CREDITO DE CARTAO;172692;1;C;1;843702
10001;23/04/2025;994;3;1;23/04/2025;436;CREDITO BX  FAT  CLIENTE;;1;C;1;806702
10001;23/04/2025;910;3;1;23/04/2025;63,42;12 581 9 ENERGISA PA;;1;D;1;806837
10001;23/04/2025;1296;3;1;23/04/2025;431,51;;164357;1;C;1;806935
10001;24/04/2025;994;3;1;24/04/2025;328,33;CREDITO BX  FAT  CLIENTE;;1;C;1;807160
10001;24/04/2025;994;3;1;24/04/2025;121,99;CREDITO BX  FAT  CLIENTE;;1;C;1;807162
10001;24/04/2025;994;3;1;24/04/2025;76,39;CREDITO BX  FAT  CLIENTE;;1;C;1;807483
10001;24/04/2025;994;3;1;24/04/2025;159;CREDITO BX  FAT  CLIENTE;;1;C;1;807531
10001;24/04/2025;994;3;1;24/04/2025;202,92;CREDITO BX  FAT  CLIENTE;;1;C;1;807573
10001;24/04/2025;994;3;1;24/04/2025;1426,73;CREDITO BX  FAT  CLIENTE;;1;C;1;807675
10001;24/04/2025;994;3;1;24/04/2025;2034,91;CREDITO BX  FAT  CLIENTE;;1;C;1;807677
10001;24/04/2025;1040;3;1;24/04/2025;17545,41;85314307 VISA VISA ELECTRON CREDITO DE CARTAO;164692;1;C;1;807827
10001;24/04/2025;910;3;1;24/04/2025;5899,72;5 941 1 SABRINA DA C;;1;D;1;807927
10001;25/04/2025;994;3;1;25/04/2025;63,85;CREDITO BX  FAT  CLIENTE;;1;C;1;808078
10001;25/04/2025;994;3;1;25/04/2025;147,06;CREDITO BX  FAT  CLIENTE;;1;C;1;808470
10001;25/04/2025;910;3;1;25/04/2025;36,49;110 846 4 DIGI MANIA;;1;D;1;811247
10001;25/04/2025;910;3;1;25/04/2025;64,2;127 172 7 ESHOP IMPO;;1;D;1;811250
10001;25/04/2025;910;3;1;25/04/2025;97,6;6 530 4 ELAI DISTRIB;;1;D;1;811253
10001;25/04/2025;910;3;1;25/04/2025;65,83;54 319 4 BAZAR BUGIG;;1;D;1;811294
10001;28/04/2025;1296;3;1;28/04/2025;297,25;;164882;1;C;1;809538
10001;28/04/2025;1296;3;1;28/04/2025;79,06;;164960;1;C;1;809551
10001;28/04/2025;1296;3;1;28/04/2025;14,25;;164862;1;C;1;809558
10001;28/04/2025;1296;3;1;28/04/2025;128,03;;164921;1;C;1;809559
10001;28/04/2025;994;3;1;28/04/2025;452,2;CREDITO BX  FAT  CLIENTE;;1;C;1;810387
10001;28/04/2025;910;3;1;28/04/2025;229,14;2 965 1 SINDICATO DA;;1;D;1;810393
10001;28/04/2025;910;3;1;28/04/2025;1525;10 080 1 EGRAF EMPRE;;1;D;1;810397
10001;28/04/2025;910;3;1;28/04/2025;9903,48;75 843 1 AN INDUSTRI;;1;D;1;810429
10001;28/04/2025;1040;3;1;28/04/2025;216,63;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;177651;1;C;1;865172
10001;28/04/2025;1040;3;1;28/04/2025;315,48;100651755 VISA VISA ELECTRON CREDITO DE CARTAO;187841;1;C;1;904789
10001;29/04/2025;994;3;1;29/04/2025;288;CREDITO BX  FAT  CLIENTE;;1;C;1;810949
10001;29/04/2025;1296;3;1;29/04/2025;64,25;;165329;1;C;1;811059
10001;29/04/2025;910;3;1;29/04/2025;117,93;184 607 1 IMATEXTIL;;1;D;1;811139
10001;29/04/2025;910;3;1;29/04/2025;218,55;40 879 1 TAM LINHAS;;1;D;1;811160
10001;29/04/2025;910;3;1;29/04/2025;190;41 328 1 TAM LINHAS;;1;D;1;811162
10001;29/04/2025;910;3;1;29/04/2025;104;40 689 1 TAM LINHAS;;1;D;1;811166
10001;29/04/2025;910;3;1;29/04/2025;56407,88;854 1 FACEBOOK SSERV;;1;D;1;816403
10001;30/04/2025;994;3;1;30/04/2025;1420,35;CREDITO BX  FAT  CLIENTE;;1;C;1;811602
10001;30/04/2025;994;3;1;30/04/2025;1040;CREDITO BX  FAT  CLIENTE;;1;C;1;811780
10001;30/04/2025;994;3;1;30/04/2025;30;CREDITO BX  FAT  CLIENTE;;1;C;1;811782
10001;30/04/2025;994;3;1;30/04/2025;30,22;CREDITO BX  FAT  CLIENTE;;1;C;1;811783
10001;30/04/2025;1296;3;1;30/04/2025;178,25;;165461;1;C;1;814602
10001;01/05/2025;1296;3;1;01/05/2025;83,17;;165689;1;C;1;814622
10001;02/05/2025;994;3;1;02/05/2025;56,44;CREDITO BX  FAT  CLIENTE;;1;C;1;812881
10001;02/05/2025;910;3;1;02/05/2025;1877,85;10 088 1 EGRAF EMPRE;;1;D;1;814061
10001;02/05/2025;1296;3;1;02/05/2025;145,45;;165805;1;C;1;814626
10001;02/05/2025;1040;3;1;02/05/2025;4248,31;85314307 ELO CREDITO DE CARTAO;166229;1;C;1;814763
10001;02/05/2025;910;3;1;02/05/2025;4998;4 563 1 ITAU CROSBY;;1;D;1;814862
10001;02/05/2025;910;3;1;02/05/2025;299,72;498 014 3 MAGAZINE L;;1;D;1;814864
10001;02/05/2025;1040;3;1;02/05/2025;325,41;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;172702;1;C;1;843712
10001;03/05/2025;994;3;1;03/05/2025;247;CREDITO BX  FAT  CLIENTE;;1;C;1;813564
10001;05/05/2025;1040;3;1;05/05/2025;317,74;85314307 MASTERCARD MAESTRO CREDITO DE CARTAO;166232;1;C;1;814770
10001;05/05/2025;910;3;1;05/05/2025;12500;963 251 30 FELIPE FE;;1;D;1;815479
10001;05/05/2025;1296;3;1;05/05/2025;178,25;;166119;1;C;1;819836
10001;05/05/2025;1040;3;1;05/05/2025;866,67;100651755 ELO CREDITO DE CARTAO;177774;1;C;1;865301
10001;05/05/2025;1040;3;1;05/05/2025;399,81;100506496 VISA VISA ELECTRON CREDITO DE CARTAO;187849;1;C;1;904797
10001;05/05/2025;1040;3;1;05/05/2025;866,67;100651755 ELO CREDITO DE CARTAO;187853;1;C;1;904801
10001;06/05/2025;994;3;1;06/05/2025;88,36;CREDITO BX  FAT  CLIENTE;;1;C;1;815609
10001;06/05/2025;994;3;1;06/05/2025;164,17;CREDITO BX  FAT  CLIENTE;;1;C;1;815612
10001;06/05/2025;910;3;1;06/05/2025;1901;13 123 2 MICROLINE C;;1;D;1;815800
10001;06/05/2025;910;3;1;06/05/2025;69,5;37 918 1 TEXTIL FAVE;;1;D;1;816524
10001;06/05/2025;1040;3;1;06/05/2025;39,68;100651755 VISA VISA ELECTRON CREDITO DE CARTAO;177775;1;C;1;865302
10001;07/05/2025;994;3;1;07/05/2025;210;CREDITO BX  FAT  CLIENTE;;1;C;1;816253
10001;07/05/2025;994;3;1;07/05/2025;77,72;CREDITO BX  FAT  CLIENTE;;1;C;1;816408
10001;07/05/2025;910;3;1;07/05/2025;2452,06;224 456 3 NOVAPELLI;;1;D;1;816535
10001;07/05/2025;1296;3;1;07/05/2025;396,35;;166591;1;C;1;817059
10001;07/05/2025;1296;3;1;07/05/2025;171,83;;166585;1;C;1;817068
10001;07/05/2025;1296;3;1;07/05/2025;125,4;;166616;1;C;1;817069
10001;07/05/2025;1040;3;1;07/05/2025;68,45;100506496 VISA VISA ELECTRON CREDITO DE CARTAO;177776;1;C;1;865303
10001;08/05/2025;994;3;1;08/05/2025;84,55;CREDITO BX  FAT  CLIENTE;;1;C;1;817154
10001;08/05/2025;505;3;1;08/05/2025;9,33;DESP  COB  BANCARIA;80.525/1;1;D;1;817182
10001;08/05/2025;910;3;1;08/05/2025;142;6 521 3 SEU CLIENTE;;1;D;1;817371
10001;08/05/2025;910;3;1;08/05/2025;2957,5;2 664 4 MAJO LACRE T;;1;D;1;817375
10001;08/05/2025;1040;3;1;08/05/2025;9,92;100506496 VISA VISA ELECTRON CREDITO DE CARTAO;177778;1;C;1;865305
10001;09/05/2025;910;3;1;09/05/2025;26,6;45 1 SINDICATO DAS E;;1;D;1;819233
10001;10/05/2025;994;3;1;10/05/2025;770;CREDITO BX  FAT  CLIENTE;;1;C;1;818184
10001;12/05/2025;1296;3;1;12/05/2025;176,58;;167271;1;C;1;819295
10001;12/05/2025;1040;3;1;12/05/2025;211,17;85314307 MASTERCARD MAESTRO CREDITO DE CARTAO;167289;1;C;1;819338
10001;12/05/2025;994;3;1;12/05/2025;180,13;CREDITO BX  FAT  CLIENTE;;1;C;1;819991
10001;12/05/2025;910;3;1;12/05/2025;4114,16;173 615 4 DALILA;;1;D;1;820072
10001;12/05/2025;910;3;1;12/05/2025;7000;6 516 511 15 ECIL EM;;1;D;1;820074
10001;12/05/2025;910;3;1;12/05/2025;1940;986 323 2 SULTS TECN;;1;D;1;820076
10001;12/05/2025;1296;3;1;12/05/2025;39,25;;167375;1;C;1;820239
10001;12/05/2025;994;3;1;12/05/2025;159;CREDITO BX  FAT  CLIENTE;;1;C;1;820886
10001;12/05/2025;1040;3;1;12/05/2025;201,39;100506496 VISA VISA ELECTRON CREDITO DE CARTAO;177780;1;C;1;865307
10001;12/05/2025;1040;3;1;12/05/2025;201,39;100506496 VISA VISA ELECTRON CREDITO DE CARTAO;187859;1;C;1;904807
10001;13/05/2025;994;3;1;13/05/2025;113;CREDITO BX  FAT  CLIENTE;;1;C;1;820709
10001;13/05/2025;910;3;1;13/05/2025;2865,46;55 599 1 CARTAO UNIC;;1;D;1;820806
10001;14/05/2025;910;3;1;14/05/2025;47285,28;75 084 2 AN INDUSTRI;;1;D;1;821421
10001;14/05/2025;910;3;1;14/05/2025;18452,5;876 067 1 CIA DE FIA;;1;D;1;821423
10001;14/05/2025;910;3;1;14/05/2025;3293,52;75 091 2 AN INDUSTRI;;1;D;1;821427
10001;14/05/2025;910;3;1;14/05/2025;170,69;6 656 6 TOTVS S A;;1;D;1;821435
10001;14/05/2025;1040;3;1;14/05/2025;277,79;100651755 VISA VISA ELECTRON CREDITO DE CARTAO;187863;1;C;1;904811
10001;15/05/2025;910;3;1;15/05/2025;155,64;564 864 45 INVESTIME;;1;D;1;822374
10001;15/05/2025;1296;3;1;15/05/2025;465,28;;167889;1;C;1;822727
10001;15/05/2025;910;3;1;15/05/2025;24,25;745 475 2 MIRANDA CO;;1;D;1;824228
10001;15/05/2025;910;3;1;15/05/2025;69;691 126 10 MIRANDA C;;1;D;1;824232
10001;15/05/2025;910;3;1;15/05/2025;79,17;85 263 3 SUPERMERCAD;;1;D;1;824233
10001;15/05/2025;1040;3;1;15/05/2025;48,22;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;177606;1;C;1;865106
10001;16/05/2025;511;3;1;16/05/2025;4642,2;RECEB  COB  BANCARIA;58;1;C;1;822211
10001;16/05/2025;994;3;1;16/05/2025;191,1;CREDITO BX  FAT  CLIENTE;;1;C;1;822697
10001;16/05/2025;994;3;1;16/05/2025;222;CREDITO BX  FAT  CLIENTE;;1;C;1;822886
10001;16/05/2025;910;3;1;16/05/2025;240;559 1 CAIXA CARTOES;;1;D;1;823824
10001;16/05/2025;910;3;1;16/05/2025;124,06;42 115 1 TAM LINHAS;;1;D;1;823842
10001;16/05/2025;994;3;1;16/05/2025;3520,7;CREDITO BX  FAT  CLIENTE;;1;C;1;824040
10001;16/05/2025;910;3;1;16/05/2025;49,9;955 759 11 ESHOP IMP;;1;D;1;824188
10001;16/05/2025;910;3;1;16/05/2025;100,08;6 659 2 CARTAO CAIXA;;1;D;1;824194
10001;16/05/2025;910;3;1;16/05/2025;2300,26;95 1 CARTAO DE CREDI;;1;D;1;824285
10001;16/05/2025;1040;3;1;16/05/2025;216,6;100651755 VISA VISA ELECTRON CREDITO DE CARTAO;177609;1;C;1;865109
10001;16/05/2025;910;3;1;16/05/2025;111,8;207 679 7 LOJA ELECT;;1;D;1;869836
10001;16/05/2025;910;3;1;16/05/2025;243,4;12 022 601 1 CARTAO;;1;D;1;1052993
10001;17/05/2025;994;3;1;17/05/2025;2163,72;CREDITO BX  FAT  CLIENTE;;1;C;1;823294
10001;19/05/2025;1040;3;1;19/05/2025;2166,13;85314307 VISA VISA ELECTRON CREDITO DE CARTAO;168507;1;C;1;824468
10001;19/05/2025;994;3;1;19/05/2025;266,76;CREDITO BX  FAT  CLIENTE;;1;C;1;824477
10001;19/05/2025;1296;3;1;19/05/2025;5,35;;168447;1;C;1;824494
10001;20/05/2025;994;3;1;20/05/2025;559,75;CREDITO BX  FAT  CLIENTE;;1;C;1;825164
10001;20/05/2025;910;3;1;20/05/2025;3714,78;1 117 3 PLASTIQUE GR;;1;D;1;825365
10001;20/05/2025;910;3;1;20/05/2025;3684,43;98 1 CONDOMINIO PATO;;1;D;1;825366
10001;20/05/2025;910;3;1;20/05/2025;4015,49;712 1 ELIAN INDUSTRI;;1;D;1;825380
10001;20/05/2025;1296;3;1;20/05/2025;18,25;;168522;1;C;1;825671
10001;20/05/2025;1296;3;1;20/05/2025;120,85;;168562;1;C;1;825674
10001;20/05/2025;1040;3;1;20/05/2025;119,94;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;177615;1;C;1;865115
10001;20/05/2025;1040;3;1;20/05/2025;147,91;100506496 VISA VISA ELECTRON CREDITO DE CARTAO;177616;1;C;1;865116
10001;21/05/2025;994;3;1;21/05/2025;153;CREDITO BX  FAT  CLIENTE;;1;C;1;825995
10001;21/05/2025;994;3;1;21/05/2025;304,97;CREDITO BX  FAT  CLIENTE;;1;C;1;825998
10001;21/05/2025;910;3;1;21/05/2025;2983;18 805 2 OSASUNA PAR;;1;D;1;826183
10001;21/05/2025;910;3;1;21/05/2025;11712,74;1 382 603 1 MALHAS M;;1;D;1;826185
10001;21/05/2025;910;3;1;21/05/2025;17020,17;75 313 1 AN INDUSTRI;;1;D;1;826187
10001;21/05/2025;1040;3;1;21/05/2025;343,53;100506496 VISA VISA ELECTRON CREDITO DE CARTAO;177620;1;C;1;865120
10001;21/05/2025;1040;3;1;21/05/2025;416,68;100506496 VISA VISA ELECTRON CREDITO DE CARTAO;187868;1;C;1;904816
10001;23/05/2025;994;3;1;23/05/2025;532;CREDITO BX  FAT  CLIENTE;;1;C;1;827030
10001;23/05/2025;994;3;1;23/05/2025;4712,83;CREDITO BX  FAT  CLIENTE;;1;C;1;827605
10001;23/05/2025;994;3;1;23/05/2025;4362,63;CREDITO BX  FAT  CLIENTE;;1;C;1;827607
10001;23/05/2025;1296;3;1;23/05/2025;967,3;;169072;1;C;1;828549
10001;23/05/2025;1296;3;1;23/05/2025;119,85;;169101;1;C;1;828566
10001;23/05/2025;910;3;1;23/05/2025;58,62;12 581 10 ENERGISA P;;1;D;1;828658
10001;23/05/2025;910;3;1;23/05/2025;160;6 759 1 CARTAO DEBIT;;1;D;1;829293
10001;23/05/2025;1040;3;1;23/05/2025;51,88;100651755 VISA VISA ELECTRON CREDITO DE CARTAO;177627;1;C;1;865127
10001;26/05/2025;1299;3;1;26/05/2025;212,47;85314307 AJUSTE 9992;74730394;1;C;1;814499
10001;26/05/2025;1296;3;1;26/05/2025;158,25;;169162;1;C;1;828906
10001;26/05/2025;1296;3;1;26/05/2025;605,25;;169349;1;C;1;828917
10001;26/05/2025;994;3;1;26/05/2025;298;CREDITO BX  FAT  CLIENTE;;1;C;1;829922
10001;26/05/2025;1040;3;1;26/05/2025;156,5;100651755 ELO CREDITO DE CARTAO;177632;1;C;1;865132
10001;26/05/2025;1299;3;1;26/05/2025;119,57;85314307 AJUSTE 9992;78049917;1;C;1;904907
10001;26/05/2025;1299;3;1;26/05/2025;597,75;85314307 AJUSTE 9992;53849457;1;C;1;904914
10001;27/05/2025;1299;3;1;27/05/2025;323,45;85314307 AJUSTE 9992;96630016;1;C;1;814510
10001;27/05/2025;994;3;1;27/05/2025;312,93;CREDITO BX  FAT  CLIENTE;;1;C;1;830422
10001;27/05/2025;1040;3;1;27/05/2025;147,82;100651755 MASTERCARD MAESTRO CREDITO DE CARTAO;177783;1;C;1;865310
10001;28/05/2025;994;3;1;28/05/2025;100;CREDITO BX  FAT  CLIENTE;;1;C;1;831132
10001;28/05/2025;994;3;1;28/05/2025;99,76;CREDITO BX  FAT  CLIENTE;;1;C;1;831140
10001;28/05/2025;1040;3;1;28/05/2025;21167,55;85314307 MASTERCARD MAESTRO CREDITO DE CARTAO;170684;1;C;1;834428
10001;28/05/2025;1296;3;1;28/05/2025;99,25;;170016;1;C;1;840877
10001;28/05/2025;1040;3;1;28/05/2025;182,89;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;229798;1;C;1;1080554
10001;29/05/2025;994;3;1;29/05/2025;153,33;CREDITO BX  FAT  CLIENTE;;1;C;1;831810
10001;29/05/2025;1296;3;1;29/05/2025;135,25;;170148;1;C;1;832388
10001;29/05/2025;1296;3;1;29/05/2025;61,55;;170051;1;C;1;832397
10001;29/05/2025;1296;3;1;29/05/2025;245,93;;170147;1;C;1;832398
10001;29/05/2025;1299;3;1;29/05/2025;232,77;85314307 AJUSTE 9992;85949232;1;C;1;904923
10001;30/05/2025;1299;3;1;30/05/2025;76,47;85314307 AJUSTE 9992;4149166;1;C;1;814524
10001;30/05/2025;994;3;1;30/05/2025;20;CREDITO BX  FAT  CLIENTE;;1;C;1;832565
10001;30/05/2025;994;3;1;30/05/2025;187,53;CREDITO BX  FAT  CLIENTE;;1;C;1;832566
10001;30/05/2025;994;3;1;30/05/2025;1329,4;CREDITO BX  FAT  CLIENTE;;1;C;1;832803
10001;30/05/2025;994;3;1;30/05/2025;600;CREDITO BX  FAT  CLIENTE;;1;C;1;835267
10001;30/05/2025;910;3;1;30/05/2025;7570,36;5 235 2 FACEBOOK SSE;;1;D;1;836501
10001;30/05/2025;910;3;1;30/05/2025;35,79;42 890 1 TAM LINHAS;;1;D;1;852452
10001;30/05/2025;910;3;1;30/05/2025;37,2;42 588 1 TAM LINHAS;;1;D;1;852454
10001;30/05/2025;910;3;1;30/05/2025;135,11;115 273 1 PROGRESSO;;1;D;1;852475
10001;31/05/2025;994;3;1;31/05/2025;179;CREDITO BX  FAT  CLIENTE;;1;C;1;836348
10001;02/06/2025;1299;3;1;02/06/2025;52,32;85314307 AJUSTE 9992;71749226;1;C;1;814529
10001;02/06/2025;994;3;1;02/06/2025;816,25;CREDITO BX  FAT  CLIENTE;;1;C;1;834080
10001;02/06/2025;994;3;1;02/06/2025;54;CREDITO BX  FAT  CLIENTE;;1;C;1;834082
10001;02/06/2025;1296;3;1;02/06/2025;178,25;;170650;1;C;1;835053
10001;02/06/2025;910;3;1;02/06/2025;8899,78;65 1 FOLHA DE PAGAME;;1;D;1;837926
10001;02/06/2025;910;3;1;02/06/2025;49;2 165 161 15 ITAU CR;;1;D;1;841023
10001;02/06/2025;910;3;1;02/06/2025;7277,98;659 1 ITAU CROSBY;;1;D;1;841036
10001;02/06/2025;910;3;1;02/06/2025;107,03;6 669 1 CARTAO DEBIT;;1;D;1;841061
10001;02/06/2025;1040;3;1;02/06/2025;148,81;100506496 VISA VISA ELECTRON CREDITO DE CARTAO;172911;1;C;1;844409
10001;03/06/2025;994;3;1;03/06/2025;120,87;CREDITO BX  FAT  CLIENTE;;1;C;1;835652
10001;03/06/2025;994;3;1;03/06/2025;207,1;CREDITO BX  FAT  CLIENTE;;1;C;1;835656
10001;03/06/2025;994;3;1;03/06/2025;447;CREDITO BX  FAT  CLIENTE;;1;C;1;836415
10001;03/06/2025;1041;3;1;03/06/2025;22,58;101436173 POS;;1;D;1;844798
10001;03/06/2025;1041;3;1;03/06/2025;9,8;100651755 POS;;1;D;1;844803
10001;03/06/2025;1040;3;1;03/06/2025;156,63;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;172981;1;C;1;844804
10001;03/06/2025;910;3;1;03/06/2025;490,49;49 049 1 ITAU UNIBAN;;1;D;1;859767
10001;04/06/2025;994;3;1;04/06/2025;50,74;CREDITO BX  FAT  CLIENTE;;1;C;1;836305
10001;04/06/2025;994;3;1;04/06/2025;142;CREDITO BX  FAT  CLIENTE;;1;C;1;836535
10001;04/06/2025;994;3;1;04/06/2025;197,23;CREDITO BX  FAT  CLIENTE;;1;C;1;836537
10001;04/06/2025;1296;3;1;04/06/2025;1340,32;;171056;1;C;1;838613
10001;05/06/2025;994;3;1;05/06/2025;266,83;CREDITO BX  FAT  CLIENTE;;1;C;1;837333
10001;05/06/2025;994;3;1;05/06/2025;1027,65;CREDITO BX  FAT  CLIENTE;;1;C;1;837796
10001;05/06/2025;910;3;1;05/06/2025;5120,74;45 821 3 TERESINA AD;;1;D;1;837981
10001;05/06/2025;910;3;1;05/06/2025;4405,3;98 2 CONDOMINIO PATO;;1;D;1;837982
10001;05/06/2025;910;3;1;05/06/2025;1397,94;5 595 2 TERESINA ADM;;1;D;1;837983
